,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
3,UP,Hardoi,Tadiyawan,27.41652778,80.25861111,1998,POMKH,2.045,2.216875,2.09375,1.9563427284992,1.8713562891797075,2.0048251435268925,1.7341874782005453
0,UP,Hardoi,Tadiyawan,27.41652778,80.25861111,1999,POMRB,2.66,2.2256250000000004,2.16625,1.99180563709952,1.8870870789348912,2.028796691075756,1.9703520936971024
1,UP,Hardoi,Tadiyawan,27.41652778,80.25861111,1999,PREMON,3.115,2.45875,2.2675,2.5410833822597123,2.2642548081751155,3.018438286596213,2.7988487832508566
2,UP,Hardoi,Tadiyawan,27.41652778,80.25861111,1999,MONSOON,1.75,2.723125,2.1837500000000003,2.222650029355828,2.1813071842157687,1.4960677385403895,1.7495689979254652
3,UP,Hardoi,Tadiyawan,27.41652778,80.25861111,1999,POMKH,2.045,2.5943750000000003,2.73375,2.845590017613496,2.6536965952090945,2.0100772410263086,1.7085701953937749
0,UP,Hardoi,Tadiyawan,27.39666667,80.275,2000,POMRB,2.66,2.389375,2.7125,2.4913540105680982,2.593289585373789,2.4762606672634093,2.5022671445518445
1,UP,Hardoi,Tadiyawan,27.39666667,80.275,2000,PREMON,3.115,2.03375,2.47625,2.4628124063408583,2.639686135867377,3.3813150865131654,3.30897735989348
2,UP,Hardoi,Tadiyawan,27.39666667,80.275,2000,MONSOON,1.75,1.778125,2.3025,1.8976874438045148,2.3015683264109983,1.6137600211083152,1.8411061852523056
3,UP,Hardoi,Tadiyawan,27.39666667,80.275,2000,POMKH,2.045,1.86625,1.765,1.7906124662827088,2.1329159035091103,1.9697322895056977,2.1587578361926667
0,UP,Hardoi,Tadiyawan,27.39666667,80.275,2001,POMRB,2.66,1.81625,1.79125,1.9003674797696253,2.0928829224650767,2.00999050025431,1.8562655101311325
1,UP,Hardoi,Tadiyawan,27.39666667,80.275,2001,PREMON,3.115,1.72375,1.94125,2.3482204878617754,2.3149128503018157,3.0074252773047894,2.723251902067493
2,UP,Hardoi,Tadiyawan,27.39666667,80.275,2001,MONSOON,1.75,1.758125,1.69125,1.4289322927170651,1.7527891906803308,1.4183949179823545,1.4925669587827308
3,UP,Hardoi,Tadiyawan,27.39666667,80.275,2001,POMKH,2.045,1.755,1.7562500000000003,1.613359375630239,1.721370257877157,1.6050674319015934,1.7085535914227832
0,UP,Hardoi,Tadiyawan,27.39666667,80.275,2002,POMRB,2.66,1.94625,1.7600000000000002,1.8000156253781434,1.7547201619515826,1.755347233113074,1.6716238684575382
1,UP,Hardoi,Tadiyawan,27.39666667,80.275,2002,PREMON,3.115,2.12875,1.7500000000000004,2.2720093752268857,2.0364040466112554,2.797396184355748,2.596684353018228
2,UP,Hardoi,Tadiyawan,27.39666667,80.275,2002,MONSOON,1.75,2.11375,2.1425,2.011205625136132,1.9412030867926724,1.2355101417038172,1.0600175602374882
3,UP,Hardoi,Tadiyawan,27.39666667,80.275,2002,POMKH,2.045,2.0962500000000004,2.115,1.918723375081679,1.8941613065673848,1.7685806060162153,1.9219372325268524
0,UP,Hardoi,Tadiyawan,27.39666667,80.275,2003,POMRB,2.66,1.9775,2.1125,1.9792340250490077,1.92876186647126,1.8749734026656104,1.8803662037160576
1,UP,Hardoi,Tadiyawan,27.39666667,80.275,2003,PREMON,3.115,1.8675,2.08,2.327540415029405,2.173326051302904,2.8994541351871264,2.7647855857503627
2,UP,Hardoi,Tadiyawan,27.39666667,80.275,2003,MONSOON,1.75,1.8012499999999998,1.875,1.716524249017643,1.855899610221042,1.2982305530202047,1.226991788065918
3,UP,Hardoi,Tadiyawan,27.39666667,80.275,2003,POMKH,2.045,1.70875,1.86,1.7179145494105854,1.80201671572802,1.6592117224568774,1.789122092325644
0,UP,Hardoi,Tadiyawan,27.39666667,80.275,2004,POMRB,2.66,1.7075000000000002,1.7424999999999995,1.6707487296463512,1.725437864560344,1.7723210770776523,1.8152296892242752
1,UP,Hardoi,Tadiyawan,27.39666667,80.275,2004,PREMON,3.115,1.6749999999999998,1.6749999999999998,2.0344492377878107,1.9200117689548708,2.7203491698363957,2.604529131735553
